"",tSNE_1,tSNE_2
naive.cytotoxic474,0.0428651254716193,-4.03623128690704
naive.cytotoxic7437,17.3720466371609,-25.5640126553574
naive.cytotoxic9877,20.8916854661311,-20.7559318786577
naive.cytotoxic1854,5.54302961244546,-23.8554286437683
naive.cytotoxic11776,12.6107831856606,-14.5146512872426
naive.cytotoxic8097,2.7308985599743,-24.5812843839932
naive.cytotoxic10282,22.8372660510835,-21.3595797648147
naive.cytotoxic2874,7.89426379841487,-14.1485389902978
naive.cytotoxic10255,14.1497266731777,1.84849275703492
naive.cytotoxic9416,21.324657964172,-8.8881111782437
naive.cytotoxic7279,8.14358700000094,-11.4419780021683
naive.cytotoxic2479,3.79550470475539,-21.9799084058482
naive.cytotoxic707,7.43184054004233,-9.4832173960425
naive.cytotoxic7431,12.5281187253776,-18.5923580516796
naive.cytotoxic9553,20.6603617261822,-21.9656214160802
naive.cytotoxic2360,17.2759743447259,-22.6282206293825
naive.cytotoxic7908,24.485305982569,-18.4606265731267
naive.cytotoxic4787,12.8476389072249,-19.9641474038901
naive.cytotoxic4597,25.0602512011901,-19.5772197368493
naive.cytotoxic716,13.2181460671506,-14.0373058059361
naive.cytotoxic4992,0.490395748867689,-12.4341371362016
naive.cytotoxic6545,7.59470533539541,-6.56456643313571
naive.cytotoxic9948,21.8322203029607,-19.6374251473466
naive.cytotoxic144,1.98561007070545,-22.6551556424067
naive.cytotoxic6799,21.9970887148945,-19.3812224666341
naive.cytotoxic3581,19.849061185322,-6.98768470077019
naive.cytotoxic460,18.1632389165051,-24.6530429914552
naive.cytotoxic4253,0.325799971244577,-40.5918670608477
naive.cytotoxic3174,25.4668985093133,-18.9642010439488
naive.cytotoxic11558,18.035631613203,-22.5114177912482
naive.cytotoxic11286,25.0071021285467,-10.5862333919484
naive.cytotoxic7309,7.6026924966736,-20.2528590074783
naive.cytotoxic11446,19.752243538345,-13.9901315180581
naive.cytotoxic10416,11.4237201033075,-1.5797866874882
naive.cytotoxic1424,23.7385451050712,-9.21898004649393
naive.cytotoxic7072,17.1909439189554,-13.6680931766236
naive.cytotoxic4233,10.9966128920864,-14.2140136953665
naive.cytotoxic8003,-1.37580823421338,-5.65962077268237
naive.cytotoxic7568,26.3209838635635,-17.9162264463335
naive.cytotoxic8263,14.1793815035677,-19.5083190108035
naive.cytotoxic7412,23.1429196713022,-12.7045619679091
naive.cytotoxic1449,-0.38841005360756,-6.12791884368797
naive.cytotoxic3331,6.0898762686765,-21.0842857821172
naive.cytotoxic2065,24.3228460558332,-19.0557528669134
naive.cytotoxic2018,22.7751042672371,-19.6897957342693
naive.cytotoxic6643,7.37519260026067,-21.9051915189207
naive.cytotoxic5081,22.1927326132283,-18.0504025892115
naive.cytotoxic4612,20.5792669666805,-9.12300897528772
naive.cytotoxic9996,9.53627953534612,-16.2943657595137
naive.cytotoxic2474,19.2475954039562,-15.6714034672077
naive.cytotoxic6035,14.0261323227182,-18.7835223548771
naive.cytotoxic4678,20.0331142531788,-9.7950924420894
naive.cytotoxic3058,15.0252258329086,-7.497096937987
naive.cytotoxic9509,15.4149681523833,-19.260338523366
naive.cytotoxic3636,20.946945232019,-14.7122806728628
naive.cytotoxic926,21.9059099464874,-18.2704941694939
naive.cytotoxic11209,24.8113799583277,-14.797479113806
naive.cytotoxic4483,8.47579519180654,-18.2232864432031
naive.cytotoxic3877,9.82515140034445,-12.4761256561851
naive.cytotoxic7869,23.7826499906463,-17.7727480050521
naive.cytotoxic9200,1.43905949983861,-19.4864098604224
naive.cytotoxic5730,8.97029145846624,-13.5200103712138
naive.cytotoxic10999,5.49811362920651,-23.5863093235573
naive.cytotoxic591,18.3192761107206,-24.5580495490998
naive.cytotoxic7943,6.72489559483987,-13.7859389913549
naive.cytotoxic9766,10.7745303782979,-18.0694188636477
naive.cytotoxic3982,4.16510542607583,-17.4185511520016
naive.cytotoxic11019,10.2005942757396,-16.531945591477
naive.cytotoxic5725,18.0515232688905,-21.7939194282105
naive.cytotoxic11188,-5.52269186676495,-12.7483527746769
naive.cytotoxic3681,21.3324765233995,-9.90061775848527
naive.cytotoxic7084,11.5926827656596,-13.9499959844773
naive.cytotoxic10526,18.9783725764731,-23.9989663925335
naive.cytotoxic7181,6.91033395504654,-22.8081276481319
naive.cytotoxic5208,16.3840041486233,-13.1262932534305
naive.cytotoxic6620,9.15152625756558,-20.4700116261326
naive.cytotoxic11104,20.8777450948723,-21.0873767015482
naive.cytotoxic9863,19.9379233575764,-24.9094015949637
naive.cytotoxic3394,14.0343597708306,-19.4362881685188
naive.cytotoxic9968,8.5673937137009,-21.5026076899299
naive.cytotoxic11843,11.6195675345173,-12.8673784644546
naive.cytotoxic4009,4.67991645159351,-14.7202003610358
naive.cytotoxic6579,12.03326724661,-9.71614992383835
naive.cytotoxic2220,21.1028176657791,-23.4045307362203
naive.cytotoxic6020,23.1789780888431,-21.9070683746882
naive.cytotoxic10949,12.8914231732949,-9.2447269932123
naive.cytotoxic3626,20.4369218882403,-14.6365907450134
naive.cytotoxic4208,18.5361902398436,-15.6417500417345
naive.cytotoxic672,14.274852971489,-21.1820762530017
naive.cytotoxic10446,24.0197018178803,-19.4582908780905
naive.cytotoxic6045,24.8383140187993,-8.57568510766904
naive.cytotoxic9499,13.7230680183659,-21.1449366717827
naive.cytotoxic2796,7.79100739155699,-16.5754477927031
naive.cytotoxic8107,20.8732157205167,-24.5746387512036
naive.cytotoxic10155,16.5577993372325,-12.6168599022858
naive.cytotoxic5312,21.3054471424057,-23.2567337543879
naive.cytotoxic2011,17.4890467450517,-24.8454340186017
naive.cytotoxic6002,26.5622490309103,-17.8597486829882
naive.cytotoxic10264,16.7220167438899,-22.639749205334
naive.cytotoxic393,6.60056974045945,-18.9289706398225
naive.cytotoxic3045,24.5243315760502,-22.3704762333867
naive.cytotoxic7254,20.3521133571166,-25.1297727739094
naive.cytotoxic11197,25.6755496841555,-21.0102721881201
naive.cytotoxic9617,23.8228353323066,-15.8358801954801
naive.cytotoxic582,15.0677321733515,-8.94527898986646
naive.cytotoxic3560,7.4164436563223,-22.7019945209494
naive.cytotoxic6036,1.81350229403028,-19.5856477236305
naive.cytotoxic8374,3.74104416893544,-21.8382310735901
naive.cytotoxic3355,18.3668951706098,-17.4078582394786
naive.cytotoxic5480,0.223288966161949,-16.0449869001382
naive.cytotoxic8596,13.6308734548171,-22.3119686150254
naive.cytotoxic1510,24.7434093449598,-15.2217152429449
naive.cytotoxic11008,17.4657171993865,-24.4929144450303
naive.cytotoxic4637,15.2975252197833,-12.5275160696773
naive.cytotoxic2935,25.4860601830744,-21.1299692337421
naive.cytotoxic11159,3.49151469237961,-20.9054928741397
naive.cytotoxic9913,25.6161898749859,-21.3520501935832
naive.cytotoxic4891,25.0553078000389,-22.1952317915541
naive.cytotoxic10501,16.3300060281793,-13.1325113261735
naive.cytotoxic2435,24.1433854868723,-21.7386239334034
naive.cytotoxic11826,-0.973092244826566,-12.3985924433208
naive.cytotoxic5633,19.2839118406775,-24.5262185858332
naive.cytotoxic1299,11.9875440162939,-18.423868788951
naive.cytotoxic7409,24.2748567484563,-13.2010835562813
naive.cytotoxic3455,3.32002199969989,-25.0227492169367
naive.cytotoxic9772,17.2206524088555,-10.3434198597172
naive.cytotoxic3860,11.8097570962667,-22.7765233793194
naive.cytotoxic10281,25.6220613693571,-14.9631223648067
naive.cytotoxic326,16.8831673284748,-15.7056574828323
naive.cytotoxic6354,24.921086906416,-13.896496928614
naive.cytotoxic5635,22.9946316901919,-16.4671073752122
naive.cytotoxic10327,21.9178577222674,-19.7449264766256
naive.cytotoxic5727,23.608307731437,-14.6682167862974
naive.cytotoxic2616,20.773182061374,-14.0801486747871
naive.cytotoxic5988,18.4945663595129,-23.9717446016624
naive.cytotoxic113,10.9939920443479,-14.3646854435292
naive.cytotoxic1041,26.7329138584277,-12.6246826313105
naive.cytotoxic3746,19.9304150221211,-25.5196114667491
naive.cytotoxic6411,19.4549622211203,-22.5284180951163
naive.cytotoxic3562,3.80224798167531,-23.2134801154566
naive.cytotoxic8697,15.991483679507,-21.3106353217507
naive.cytotoxic121,22.7886058195221,-16.7633572400933
naive.cytotoxic7036,17.7030342019787,-26.1486632648897
naive.cytotoxic8380,-6.6667514977863,-11.1489254094614
naive.cytotoxic5476,6.02126950467923,-18.5679440520765
naive.cytotoxic2545,19.7958311865148,-16.1005741870254
naive.cytotoxic1368,17.2824257959925,-17.8440398092924
naive.cytotoxic4824,9.20856980540393,-20.3996960901269
naive.cytotoxic7508,21.8320667375911,-9.65136327501506
naive.cytotoxic661,18.1096235781083,-6.82951876697218
naive.cytotoxic6675,18.8973898291386,-13.3051009202765
naive.cytotoxic8314,6.3700283105669,-18.2462582391666
naive.cytotoxic11458,19.4854299384929,-22.2252203486166
naive.cytotoxic11398,-5.29904959828905,-12.3226167141481
naive.cytotoxic1373,7.24791722367781,-19.7338411104422
naive.cytotoxic2230,-5.01180127152367,-9.34626901489187
naive.cytotoxic2195,5.08641579278669,-12.5594926042047
naive.cytotoxic5343,22.3078950177823,-17.8558693704411
naive.cytotoxic2393,14.3974206421346,-20.8400618802098
naive.cytotoxic11434,7.49786707194202,-20.7623156970993
naive.cytotoxic1167,5.653087841871,-21.9138547384555
naive.cytotoxic9678,22.524945813341,-22.4867469742227
naive.cytotoxic1186,4.24118630116843,-16.7934181447152
naive.cytotoxic11405,19.414362976878,-13.0122244557997
naive.cytotoxic63,18.8744414352746,-23.4967078536525
naive.cytotoxic5841,3.74275347082355,-23.3998227523501
naive.cytotoxic11560,21.2742923669365,-9.86610003166597
naive.cytotoxic5154,14.2891118807829,-18.6886501682032
naive.cytotoxic4030,23.7965718875273,-20.4029118631008
naive.cytotoxic3578,8.55400753220291,-14.1675820929009
naive.cytotoxic11568,25.1465836486102,-22.0433655694108
naive.cytotoxic10836,2.69656141815235,-23.588874712303
naive.cytotoxic11872,11.2069579239975,3.05525646789951
naive.cytotoxic1164,6.70031576510162,7.24475515970779
naive.cytotoxic6342,23.653104766263,-19.0332731172327
naive.cytotoxic7274,20.2529880587521,-21.7621467279685
naive.cytotoxic9300,5.35186057785438,-23.1635486201975
naive.cytotoxic5643,15.2958411897898,-19.1986273238415
naive.cytotoxic9457,16.9094603057632,-16.2781873298421
naive.cytotoxic11573,13.3530712778384,-19.7879668441565
naive.cytotoxic10866,23.5042211609237,-19.7834446832901
naive.cytotoxic3182,6.74921203665125,-19.1514471690861
naive.cytotoxic1158,5.2617512617402,-17.1469033686663
naive.cytotoxic769,5.12739881823823,-24.2753891610793
naive.cytotoxic2194,-8.64753074464105,-11.0609441891955
naive.cytotoxic6932,18.2864141796023,-5.07652479299989
naive.cytotoxic11,3.67859514111725,-21.6136663672929
naive.cytotoxic5669,11.5248869545725,-22.7582374558305
naive.cytotoxic7673,10.7168681391006,-19.0810559264323
naive.cytotoxic2350,16.5236497741757,-9.16238026855366
naive.cytotoxic7778,18.9911789764612,-25.7321439458602
naive.cytotoxic6468,-0.244003416365764,-2.92970298358353
naive.cytotoxic8708,20.341679513152,-13.3905603782409
naive.cytotoxic4581,15.9764901350216,-21.4000842459034
naive.cytotoxic9778,11.8161493957971,-18.9124420397211
naive.cytotoxic2909,-17.2157776161691,17.0394438802822
naive.cytotoxic10366,19.0472472262527,-14.4767373963612
naive.cytotoxic8092,14.0416523261395,-15.2858998061011
naive.cytotoxic10721,16.6145607549372,-18.9230527077753
naive.cytotoxic4328,23.0598939883177,-21.6988436562856
naive.cytotoxic7193,16.817742952709,-19.8342581563988
naive.cytotoxic389,20.342140690457,-23.5308224318801
naive.cytotoxic7573,6.80332678884657,-13.1069683008514
naive.cytotoxic47,24.874930214599,-19.585638835752
naive.cytotoxic6750,25.3284328219659,-13.7775789171379
naive.cytotoxic3282,17.9221413764152,-24.4780910505384
naive.cytotoxic7136,15.119993002603,-5.85283541401769
naive.cytotoxic10835,12.1923186278058,-20.7441997350261
naive.cytotoxic6699,19.0306930566528,-22.6019889008378
naive.cytotoxic9337,25.0902937067412,-9.20999970118738
naive.cytotoxic3512,14.4809262878444,-20.7055838954797
naive.cytotoxic10373,25.7211691391333,-18.9691930020904
naive.cytotoxic9989,9.76445346923978,-21.2109718242225
naive.cytotoxic11700,23.4427500443194,-16.0050896569074
naive.cytotoxic843,27.1508136454752,-16.2993466337161
naive.cytotoxic7287,4.02247377897902,-24.3329284842435
naive.cytotoxic5965,20.0087594362802,-16.088080195717
naive.cytotoxic770,19.7663555025331,-19.430926377864
naive.cytotoxic2618,19.174552032973,-13.2472529053989
naive.cytotoxic6789,18.8496922035948,-13.5908875460116
naive.cytotoxic4229,24.4826583113212,-14.7853595814352
naive.cytotoxic11030,12.6581457970779,-18.219138414765
naive.cytotoxic660,4.5102021993335,-10.5807644726221
naive.cytotoxic4,2.77346669365582,-23.5575964690716
naive.cytotoxic3385,24.8308303058323,-12.8047544219078
naive.cytotoxic2536,17.6539465986746,-16.9076189019369
naive.cytotoxic8035,3.10434052472909,-24.6830529895682
naive.cytotoxic10091,-10.5685208912478,2.29511935688072
naive.cytotoxic349,20.1017708661862,-21.2070235659892
naive.cytotoxic8184,17.3263229663059,-25.6439389581567
naive.cytotoxic1945,2.79751858404376,-7.58825206238384
naive.cytotoxic9157,17.2113543030255,-15.9812605608041
naive.cytotoxic1701,15.3683324918952,-12.0691715970893
naive.cytotoxic7886,0.00727711587668907,-11.8837316902382
naive.cytotoxic6067,18.8344146569595,-19.1839617851321
naive.cytotoxic8220,23.703021873518,-12.8950825003862
naive.cytotoxic3084,22.6599177280207,-11.7284523292846
naive.cytotoxic5897,5.35780285466889,-24.29575531342
naive.cytotoxic9586,6.8459689992573,-22.8216265196642
naive.cytotoxic2095,17.5836950159709,-17.8779386098527
naive.cytotoxic10077,13.5216683576172,-16.1023011895401
naive.cytotoxic1282,6.5295705871112,-23.1318064913331
naive.cytotoxic10154,18.6586479949196,-25.2145887078705
naive.cytotoxic5994,10.03325546364,-0.370617273104058
naive.cytotoxic3329,7.08396639855526,-22.6518856277275
naive.cytotoxic3923,25.2279031378694,-13.5349016912393
naive.cytotoxic6636,-0.464950555477078,-12.8439566637195
naive.cytotoxic2146,8.00861467950478,-13.5488263421644
naive.cytotoxic5117,13.4108170907052,-22.2178566278144
naive.cytotoxic7707,18.4672964002345,-15.6975878467529
naive.cytotoxic4895,6.90012455957566,-23.8211148921651
naive.cytotoxic6532,20.1769371619687,-21.3237283521543
naive.cytotoxic2278,25.1015842731485,-14.6643923362823
naive.cytotoxic10807,7.39615033812577,-18.8929487023288
naive.cytotoxic7841,19.8647324201043,-20.2845163273225
naive.cytotoxic1526,18.7857723690535,-25.7232744218207
naive.cytotoxic4387,13.371602398584,-14.2835399777692
naive.cytotoxic3518,3.45791439937811,-24.297526941498
naive.cytotoxic9370,23.5308534451096,-20.3920869327365
naive.cytotoxic5470,2.45565004511466,-22.4236958401921
naive.cytotoxic5136,-5.06441127542646,-12.2727330571153
naive.cytotoxic11840,9.68575541606194,-17.9648829190408
naive.cytotoxic4345,3.52926442254729,-9.02150094697621
naive.cytotoxic4513,24.9682493759331,-14.6393504271007
naive.cytotoxic4540,19.7803594888218,-24.3808170722883
naive.cytotoxic2785,10.4225080366249,-2.96567937581068
naive.cytotoxic9182,12.0860299365225,-14.6794340970207
naive.cytotoxic185,23.6033519246199,-20.8003823905759
naive.cytotoxic4636,14.8606085001144,-21.2730022079777
naive.cytotoxic4514,16.5467364179831,-21.5908272218823
naive.cytotoxic5322,13.8791465189457,-21.6415931511147
naive.cytotoxic3448,22.9298569391805,-21.5877482413421
naive.cytotoxic9336,26.3068138064925,-18.3920046160914
naive.cytotoxic10127,23.5236012320812,-22.2218773257483
naive.cytotoxic10976,4.81176598103886,-23.7566433680669
naive.cytotoxic3171,17.9817628011183,-24.1167566213563
naive.cytotoxic7848,4.25626095467819,-24.2525117232897
naive.cytotoxic8265,13.2424200226839,-2.93262991220719
naive.cytotoxic2343,14.3278522596958,-20.6586620311106
naive.cytotoxic6467,26.645910936066,-13.5749096034907
naive.cytotoxic7242,18.4827774779006,-23.3623477148363
naive.cytotoxic1256,24.2696409392549,-13.5065232069169
naive.cytotoxic6792,7.16221640693733,-24.1953936107931
naive.cytotoxic7499,-5.52718704478189,1.98904920230081
naive.cytotoxic2190,20.1297032745881,-2.81760379895713
naive.cytotoxic5315,9.04305825486219,-17.8473900781379
naive.cytotoxic10651,22.0890664245181,-22.3180441586789
naive.cytotoxic6569,13.3830759761612,-20.9062369159219
naive.cytotoxic10936,19.009336861731,-22.0214876228514
naive.cytotoxic8643,6.01547450377673,-10.5268771207182
naive.cytotoxic8318,16.5919059210349,-19.3841564538674
naive.cytotoxic6328,24.7311097568521,-21.8725458057174
naive.cytotoxic11333,16.5073294373702,3.14780232117638
naive.cytotoxic10946,6.77306761706375,-14.1453201158617
naive.cytotoxic2048,3.33456193686882,-23.3685157581928
naive.cytotoxic6334,1.89800003856698,-24.0218107867019
naive.cytotoxic7480,4.64321422170019,-6.7712238374745
naive.cytotoxic1217,19.828318116833,-15.5146386808218
naive.cytotoxic444,21.4768470638177,-20.3176529882344
naive.cytotoxic8939,27.1107616058939,-15.9248160399189
naive.cytotoxic11100,7.66655254733165,-20.4448790312265
naive.cytotoxic1284,12.7897364062167,-17.7787161873181
naive.cytotoxic4663,15.069438001711,-13.6603922983323
naive.cytotoxic319,13.5725985481387,-21.6209933466188
naive.cytotoxic4803,-14.340719674754,11.366831239478
naive.cytotoxic2422,17.633598040374,-6.81491222501777
naive.cytotoxic10639,20.1804476632897,-21.3398992367219
naive.cytotoxic2645,13.1862424479206,-7.5127539901694
naive.cytotoxic11377,3.08216277477711,-22.2698953156856
naive.cytotoxic3149,8.75940777482407,-14.2163227443937
naive.cytotoxic6158,12.8847761568286,-20.953338833155
naive.cytotoxic10957,20.7503381811023,-14.8009423211938
naive.cytotoxic10481,19.1827409899388,-17.3406746187293
naive.cytotoxic10991,24.3183274173495,-21.9813620686866
naive.cytotoxic3486,-5.4345768034726,-12.8190317183215
naive.cytotoxic8871,-3.74273742369298,-13.0521316018396
naive.cytotoxic2193,-8.20989101576016,-11.3463424071605
naive.cytotoxic1174,24.0920692943398,-21.9515028745461
naive.cytotoxic996,7.3804973730059,-22.2759983248781
naive.cytotoxic5895,23.0352698267249,-11.4441753853003
naive.cytotoxic6686,16.9966051482309,-16.1005827775861
naive.cytotoxic7950,14.4178992930209,-8.57019332001508
naive.cytotoxic2912,20.6340650453879,-12.2719209761413
naive.cytotoxic5155,12.3434923215037,-18.0336171519164
naive.cytotoxic6263,-4.89755961291097,-12.589369218924
naive.cytotoxic6574,25.3723695140359,-10.3549438754973
naive.cytotoxic10764,13.6829178817936,-15.8322783496961
naive.cytotoxic1994,8.49410069374578,-14.3863438724367
naive.cytotoxic454,26.044523738248,-8.6819505437018
naive.cytotoxic1145,8.16943263642396,-19.1274745106251
